day,land,crop,ph,sun,humidity,richness,compatibility
73,2,Corn,8.171735007843015,10.814271427944563,11.962569158810075,37.20390063559675,41.275948968904395
73,2,Carrot,8.171735007843015,10.814271427944563,11.962569158810075,37.20390063559675,41.275948968904395
73,3,Potato,6.251834025370577,11.420426230171135,32.095869385549484,5.95420484833018,40.397499756806766
73,3,Tomato,6.251834025370577,11.420426230171135,32.095869385549484,5.95420484833018,40.397499756806766
73,3,Barley,6.251834025370577,11.420426230171135,32.095869385549484,5.95420484833018,40.397499756806766
73,3,Corn,6.251834025370577,11.420426230171135,32.095869385549484,5.95420484833018,40.397499756806766
73,3,Carrot,6.251834025370577,11.420426230171135,32.095869385549484,5.95420484833018,40.397499756806766
74,1,Potato,6.30298766460883,8.173651612922125,71.7602674113188,36.85157131392553,46.12277365810262
74,1,Tomato,6.30298766460883,8.173651612922125,71.7602674113188,36.85157131392553,46.12277365810262
74,1,Barley,6.30298766460883,8.173651612922125,71.7602674113188,36.85157131392553,46.12277365810262
74,1,Corn,6.30298766460883,8.173651612922125,71.7602674113188,36.85157131392553,46.12277365810262
74,1,Carrot,6.30298766460883,8.173651612922125,71.7602674113188,36.85157131392553,46.12277365810262
74,2,Potato,6.119048006934518,11.0482270028792,80.8085126538659,50.06289895554128,44.383182305497265
74,2,Tomato,6.119048006934518,11.0482270028792,80.8085126538659,50.06289895554128,44.383182305497265
74,2,Barley,6.119048006934518,11.0482270028792,80.8085126538659,50.06289895554128,44.383182305497265
74,2,Corn,6.119048006934518,11.0482270028792,80.8085126538659,50.06289895554128,44.383182305497265
74,2,Carrot,6.119048006934518,11.0482270028792,80.8085126538659,50.06289895554128,44.383182305497265
74,3,Potato,8.427840059015013,7.718652994844081,62.72519671125973,73.52112203402994,48.930062239741524
74,3,Tomato,8.427840059015013,7.718652994844081,62.72519671125973,73.52112203402994,48.930062239741524
74,3,Barley,8.427840059015013,7.718652994844081,62.72519671125973,73.52112203402994,48.930062239741524
74,3,Corn,8.427840059015013,7.718652994844081,62.72519671125973,73.52112203402994,48.930062239741524
74,3,Carrot,8.427840059015013,7.718652994844081,62.72519671125973,73.52112203402994,48.930062239741524
75,1,Potato,7.311749360195966,7.106733696283303,10.580672693513575,32.69040153768279,41.2337086589683
75,1,Tomato,7.311749360195966,7.106733696283303,10.580672693513575,32.69040153768279,41.2337086589683
75,1,Barley,7.311749360195966,7.106733696283303,10.580672693513575,32.69040153768279,41.2337086589683
75,1,Corn,7.311749360195966,7.106733696283303,10.580672693513575,32.69040153768279,41.2337086589683
75,1,Carrot,7.311749360195966,7.106733696283303,10.580672693513575,32.69040153768279,41.2337086589683
75,2,Potato,7.295701449148359,8.424012810752915,56.66651076107822,22.283794154245484,44.6794461230101
75,2,Tomato,7.295701449148359,8.424012810752915,56.66651076107822,22.283794154245484,44.6794461230101
75,2,Barley,7.295701449148359,8.424012810752915,56.66651076107822,22.283794154245484,44.6794461230101
75,2,Corn,7.295701449148359,8.424012810752915,56.66651076107822,22.283794154245484,44.6794461230101
75,2,Carrot,7.295701449148359,8.424012810752915,56.66651076107822,22.283794154245484,44.6794461230101
75,3,Potato,6.872675399117334,10.608106197783925,15.06162055915909,39.28846786656508,41.909501858937375
75,3,Tomato,6.872675399117334,10.608106197783925,15.06162055915909,39.28846786656508,41.909501858937375
75,3,Barley,6.872675399117334,10.608106197783925,15.06162055915909,39.28846786656508,41.909501858937375
75,3,Corn,6.872675399117334,10.608106197783925,15.06162055915909,39.28846786656508,41.909501858937375
75,3,Carrot,6.872675399117334,10.608106197783925,15.06162055915909,39.28846786656508,41.909501858937375
76,1,Potato,6.113465787719972,5.83563825068152,72.43086444916861,37.848270770953306,42.21769741401571
76,1,Tomato,6.113465787719972,5.83563825068152,72.43086444916861,37.848270770953306,42.21769741401571
76,1,Barley,6.113465787719972,5.83563825068152,72.43086444916861,37.848270770953306,42.21769741401571
76,1,Corn,6.113465787719972,5.83563825068152,72.43086444916861,37.848270770953306,42.21769741401571
76,1,Carrot,6.113465787719972,5.83563825068152,72.43086444916861,37.848270770953306,42.21769741401571
76,2,Potato,7.618706147692064,10.098366658398,16.48763475372099,30.15944283078822,40.977370728870426
76,2,Tomato,7.618706147692064,10.098366658398,16.48763475372099,30.15944283078822,40.977370728870426
76,2,Barley,7.618706147692064,10.098366658398,16.48763475372099,30.15944283078822,40.977370728870426
76,2,Corn,7.618706147692064,10.098366658398,16.48763475372099,30.15944283078822,40.977370728870426
76,2,Carrot,7.618706147692064,10.098366658398,16.48763475372099,30.15944283078822,40.977370728870426
76,3,Potato,7.946991538575198,7.643700538727573,34.56510527482096,75.4452508851605,46.92778058496339
76,3,Tomato,7.946991538575198,7.643700538727573,34.56510527482096,75.4452508851605,46.92778058496339
76,3,Barley,7.946991538575198,7.643700538727573,34.56510527482096,75.4452508851605,46.92778058496339
76,3,Corn,7.946991538575198,7.643700538727573,34.56510527482096,75.4452508851605,46.92778058496339
76,3,Carrot,7.946991538575198,7.643700538727573,34.56510527482096,75.4452508851605,46.92778058496339
77,1,Potato,7.5276615555114095,10.778853674150913,37.51920742986165,28.376614992049888,46.09020966982402
77,1,Tomato,7.5276615555114095,10.778853674150913,37.51920742986165,28.376614992049888,46.09020966982402
77,1,Barley,7.5276615555114095,10.778853674150913,37.51920742986165,28.376614992049888,46.09020966982402
77,1,Corn,7.5276615555114095,10.778853674150913,37.51920742986165,28.376614992049888,46.09020966982402
77,1,Carrot,7.5276615555114095,10.778853674150913,37.51920742986165,28.376614992049888,46.09020966982402
77,2,Potato,6.793452762016531,6.921451256495703,76.40755846816106,84.43405738593434,46.14968095795343
77,2,Tomato,6.793452762016531,6.921451256495703,76.40755846816106,84.43405738593434,46.14968095795343
77,2,Barley,6.793452762016531,6.921451256495703,76.40755846816106,84.43405738593434,46.14968095795343
77,2,Corn,6.793452762016531,6.921451256495703,76.40755846816106,84.43405738593434,46.14968095795343
77,2,Carrot,6.793452762016531,6.921451256495703,76.40755846816106,84.43405738593434,46.14968095795343
77,3,Potato,8.217161795799418,6.513667176063031,23.892301316209483,88.5891327278707,41.12692180687639
77,3,Tomato,8.217161795799418,6.513667176063031,23.892301316209483,88.5891327278707,41.12692180687639
77,3,Barley,8.217161795799418,6.513667176063031,23.892301316209483,88.5891327278707,41.12692180687639
77,3,Corn,8.217161795799418,6.513667176063031,23.892301316209483,88.5891327278707,41.12692180687639
77,3,Carrot,8.217161795799418,6.513667176063031,23.892301316209483,88.5891327278707,41.12692180687639
78,1,Potato,7.9075541828450895,9.32505853567596,60.86265833891741,15.639639683561835,42.79434014410179
78,1,Tomato,7.9075541828450895,9.32505853567596,60.86265833891741,15.639639683561835,42.79434014410179
78,1,Barley,7.9075541828450895,9.32505853567596,60.86265833891741,15.639639683561835,42.79434014410179
78,1,Corn,7.9075541828450895,9.32505853567596,60.86265833891741,15.639639683561835,42.79434014410179
78,1,Carrot,7.9075541828450895,9.32505853567596,60.86265833891741,15.639639683561835,42.79434014410179
78,2,Potato,5.565990782242505,6.447608666518223,27.225381606495127,43.07578661658614,41.5871320462318
78,2,Tomato,5.565990782242505,6.447608666518223,27.225381606495127,43.07578661658614,41.5871320462318
78,2,Barley,5.565990782242505,6.447608666518223,27.225381606495127,43.07578661658614,41.5871320462318
78,2,Corn,5.565990782242505,6.447608666518223,27.225381606495127,43.07578661658614,41.5871320462318
78,2,Carrot,5.565990782242505,6.447608666518223,27.225381606495127,43.07578661658614,41.5871320462318
78,3,Potato,7.501325928215607,10.302421858319347,83.45371421228329,33.95026406030327,47.67525625745107
78,3,Tomato,7.501325928215607,10.302421858319347,83.45371421228329,33.95026406030327,47.67525625745107
78,3,Barley,7.501325928215607,10.302421858319347,83.45371421228329,33.95026406030327,47.67525625745107
78,3,Corn,7.501325928215607,10.302421858319347,83.45371421228329,33.95026406030327,47.67525625745107
78,3,Carrot,7.501325928215607,10.302421858319347,83.45371421228329,33.95026406030327,47.67525625745107
79,1,Potato,8.232062140139664,10.270138253379288,85.89065283719896,57.045160410064014,50.559815716943426
79,1,Tomato,8.232062140139664,10.270138253379288,85.89065283719896,57.045160410064014,50.559815716943426
79,1,Barley,8.232062140139664,10.270138253379288,85.89065283719896,57.045160410064014,50.559815716943426
79,1,Corn,8.232062140139664,10.270138253379288,85.89065283719896,57.045160410064014,50.559815716943426
79,1,Carrot,8.232062140139664,10.270138253379288,85.89065283719896,57.045160410064014,50.559815716943426
79,2,Potato,7.353367822996648,7.716758708284968,37.647436711183744,43.86543349161837,48.03708686543951
79,2,Tomato,7.353367822996648,7.716758708284968,37.647436711183744,43.86543349161837,48.03708686543951
79,2,Barley,7.353367822996648,7.716758708284968,37.647436711183744,43.86543349161837,48.03708686543951
79,2,Corn,7.353367822996648,7.716758708284968,37.647436711183744,43.86543349161837,48.03708686543951
79,2,Carrot,7.353367822996648,7.716758708284968,37.647436711183744,43.86543349161837,48.03708686543951
79,3,Potato,8.220082403157978,11.757501093669642,18.76431549211229,98.13360287289822,33.92208285651548
79,3,Tomato,8.220082403157978,11.757501093669642,18.76431549211229,98.13360287289822,33.92208285651548
79,3,Barley,8.220082403157978,11.757501093669642,18.76431549211229,98.13360287289822,33.92208285651548
79,3,Corn,8.220082403157978,11.757501093669642,18.76431549211229,98.13360287289822,33.92208285651548
79,3,Carrot,8.220082403157978,11.757501093669642,18.76431549211229,98.13360287289822,33.92208285651548
80,1,Potato,7.262470426189404,5.075025303040758,74.9601140080018,57.41908366099424,41.50041729357225
80,1,Tomato,7.262470426189404,5.075025303040758,74.9601140080018,57.41908366099424,41.50041729357225
80,1,Barley,7.262470426189404,5.075025303040758,74.9601140080018,57.41908366099424,41.50041729357225
80,1,Corn,7.262470426189404,5.075025303040758,74.9601140080018,57.41908366099424,41.50041729357225
80,1,Carrot,7.262470426189404,5.075025303040758,74.9601140080018,57.41908366099424,41.50041729357225
80,2,Potato,7.021156619256786,6.748537560017963,34.059273355900814,34.71278687886018,45.459329242296235
80,2,Tomato,7.021156619256786,6.748537560017963,34.059273355900814,34.71278687886018,45.459329242296235
80,2,Barley,7.021156619256786,6.748537560017963,34.059273355900814,34.71278687886018,45.459329242296235
80,2,Corn,7.021156619256786,6.748537560017963,34.059273355900814,34.71278687886018,45.459329242296235
80,2,Carrot,7.021156619256786,6.748537560017963,34.059273355900814,34.71278687886018,45.459329242296235
80,3,Potato,8.063908364906023,8.6886814773481,26.44159132909177,48.63094125783793,44.25121872607907
80,3,Tomato,8.063908364906023,8.6886814773481,26.44159132909177,48.63094125783793,44.25121872607907
80,3,Barley,8.063908364906023,8.6886814773481,26.44159132909177,48.63094125783793,44.25121872607907
80,3,Corn,8.063908364906023,8.6886814773481,26.44159132909177,48.63094125783793,44.25121872607907
80,3,Carrot,8.063908364906023,8.6886814773481,26.44159132909177,48.63094125783793,44.25121872607907
81,1,Potato,8.139405077314064,11.371711385793972,87.40403342153043,19.61674206848104,41.099955956670506
81,1,Tomato,8.139405077314064,11.371711385793972,87.40403342153043,19.61674206848104,41.099955956670506
81,1,Barley,8.139405077314064,11.371711385793972,87.40403342153043,19.61674206848104,41.099955956670506
81,1,Corn,8.139405077314064,11.371711385793972,87.40403342153043,19.61674206848104,41.099955956670506
81,1,Carrot,8.139405077314064,11.371711385793972,87.40403342153043,19.61674206848104,41.099955956670506
81,2,Potato,5.876227210172189,10.36695886366544,57.780707639417756,27.76830026969136,42.426450391218104
81,2,Tomato,5.876227210172189,10.36695886366544,57.780707639417756,27.76830026969136,42.426450391218104
81,2,Barley,5.876227210172189,10.36695886366544,57.780707639417756,27.76830026969136,42.426450391218104
81,2,Corn,5.876227210172189,10.36695886366544,57.780707639417756,27.76830026969136,42.426450391218104
81,2,Carrot,5.876227210172189,10.36695886366544,57.780707639417756,27.76830026969136,42.426450391218104
81,3,Potato,8.359344520984736,8.655293641783862,13.423341688950039,57.07159041750164,41.76447766428498
81,3,Tomato,8.359344520984736,8.655293641783862,13.423341688950039,57.07159041750164,41.76447766428498
81,3,Barley,8.359344520984736,8.655293641783862,13.423341688950039,57.07159041750164,41.76447766428498
81,3,Corn,8.359344520984736,8.655293641783862,13.423341688950039,57.07159041750164,41.76447766428498
81,3,Carrot,8.359344520984736,8.655293641783862,13.423341688950039,57.07159041750164,41.76447766428498
82,1,Potato,5.884104729566737,5.220892578275806,16.087056217884506,14.22510327257578,35.42441359290468
82,1,Tomato,5.884104729566737,5.220892578275806,16.087056217884506,14.22510327257578,35.42441359290468
82,1,Barley,5.884104729566737,5.220892578275806,16.087056217884506,14.22510327257578,35.42441359290468
82,1,Corn,5.884104729566737,5.220892578275806,16.087056217884506,14.22510327257578,35.42441359290468
82,1,Carrot,5.884104729566737,5.220892578275806,16.087056217884506,14.22510327257578,35.42441359290468
82,2,Potato,6.762506609209126,6.163074517210921,40.03493386789656,39.10251158137289,43.28944713470677
82,2,Tomato,6.762506609209126,6.163074517210921,40.03493386789656,39.10251158137289,43.28944713470677
82,2,Barley,6.762506609209126,6.163074517210921,40.03493386789656,39.10251158137289,43.28944713470677
82,2,Corn,6.762506609209126,6.163074517210921,40.03493386789656,39.10251158137289,43.28944713470677
82,2,Carrot,6.762506609209126,6.163074517210921,40.03493386789656,39.10251158137289,43.28944713470677
82,3,Potato,7.282288014080079,6.907816953103131,13.487202295373306,13.106863128957613,41.4312466812856
82,3,Tomato,7.282288014080079,6.907816953103131,13.487202295373306,13.106863128957613,41.4312466812856
82,3,Barley,7.282288014080079,6.907816953103131,13.487202295373306,13.106863128957613,41.4312466812856
82,3,Corn,7.282288014080079,6.907816953103131,13.487202295373306,13.106863128957613,41.4312466812856
82,3,Carrot,7.282288014080079,6.907816953103131,13.487202295373306,13.106863128957613,41.4312466812856
83,1,Potato,5.977248195563853,10.038337899944759,36.057909961967226,71.2351162211445,42.58765872975135
83,1,Tomato,5.977248195563853,10.038337899944759,36.057909961967226,71.2351162211445,42.58765872975135
83,1,Barley,5.977248195563853,10.038337899944759,36.057909961967226,71.2351162211445,42.58765872975135
83,1,Corn,5.977248195563853,10.038337899944759,36.057909961967226,71.2351162211445,42.58765872975135
83,1,Carrot,5.977248195563853,10.038337899944759,36.057909961967226,71.2351162211445,42.58765872975135
83,2,Potato,6.087629328727676,7.4826026232922045,44.07428461699777,79.80890162561212,44.02496263976844
83,2,Tomato,6.087629328727676,7.4826026232922045,44.07428461699777,79.80890162561212,44.02496263976844
83,2,Barley,6.087629328727676,7.4826026232922045,44.07428461699777,79.80890162561212,44.02496263976844
83,2,Corn,6.087629328727676,7.4826026232922045,44.07428461699777,79.80890162561212,44.02496263976844
83,2,Carrot,6.087629328727676,7.4826026232922045,44.07428461699777,79.80890162561212,44.02496263976844
83,3,Potato,6.882837165802374,9.500166872566531,32.32960972210883,96.00970173999433,46.3011012502191
83,3,Tomato,6.882837165802374,9.500166872566531,32.32960972210883,96.00970173999433,46.3011012502191
83,3,Barley,6.882837165802374,9.500166872566531,32.32960972210883,96.00970173999433,46.3011012502191
83,3,Corn,6.882837165802374,9.500166872566531,32.32960972210883,96.00970173999433,46.3011012502191
83,3,Carrot,6.882837165802374,9.500166872566531,32.32960972210883,96.00970173999433,46.3011012502191
84,1,Potato,7.926732901368046,6.205715252618879,55.17546268160609,30.98193500514814,43.39295241920156
84,1,Tomato,7.926732901368046,6.205715252618879,55.17546268160609,30.98193500514814,43.39295241920156
84,1,Barley,7.926732901368046,6.205715252618879,55.17546268160609,30.98193500514814,43.39295241920156
84,1,Corn,7.926732901368046,6.205715252618879,55.17546268160609,30.98193500514814,43.39295241920156
84,1,Carrot,7.926732901368046,6.205715252618879,55.17546268160609,30.98193500514814,43.39295241920156
84,2,Potato,6.9361090681409525,9.845874324137288,18.52826827209566,80.75473717528901,42.38259325535872
84,2,Tomato,6.9361090681409525,9.845874324137288,18.52826827209566,80.75473717528901,42.38259325535872
84,2,Barley,6.9361090681409525,9.845874324137288,18.52826827209566,80.75473717528901,42.38259325535872
84,2,Corn,6.9361090681409525,9.845874324137288,18.52826827209566,80.75473717528901,42.38259325535872
84,2,Carrot,6.9361090681409525,9.845874324137288,18.52826827209566,80.75473717528901,42.38259325535872
84,3,Potato,8.394572374396429,10.930010259294768,38.71394041864231,93.6577043210486,48.2383136382364
84,3,Tomato,8.394572374396429,10.930010259294768,38.71394041864231,93.6577043210486,48.2383136382364
84,3,Barley,8.394572374396429,10.930010259294768,38.71394041864231,93.6577043210486,48.2383136382364
84,3,Corn,8.394572374396429,10.930010259294768,38.71394041864231,93.6577043210486,48.2383136382364
84,3,Carrot,8.394572374396429,10.930010259294768,38.71394041864231,93.6577043210486,48.2383136382364
85,1,Potato,7.483477525787554,5.8213734635339724,30.937730737193043,63.01857346668305,42.05624204762561
85,1,Tomato,7.483477525787554,5.8213734635339724,30.937730737193043,63.01857346668305,42.05624204762561
85,1,Barley,7.483477525787554,5.8213734635339724,30.937730737193043,63.01857346668305,42.05624204762561
85,1,Corn,7.483477525787554,5.8213734635339724,30.937730737193043,63.01857346668305,42.05624204762561
85,1,Carrot,7.483477525787554,5.8213734635339724,30.937730737193043,63.01857346668305,42.05624204762561
85,2,Potato,7.48753588345802,5.614161571572744,39.35220840769215,16.671738180125296,41.720766860219506
85,2,Tomato,7.48753588345802,5.614161571572744,39.35220840769215,16.671738180125296,41.720766860219506
85,2,Barley,7.48753588345802,5.614161571572744,39.35220840769215,16.671738180125296,41.720766860219506
85,2,Corn,7.48753588345802,5.614161571572744,39.35220840769215,16.671738180125296,41.720766860219506
85,2,Carrot,7.48753588345802,5.614161571572744,39.35220840769215,16.671738180125296,41.720766860219506
85,3,Potato,8.469690372703724,11.006949056805555,66.8733945914762,77.69819704903816,54.569273036915746
85,3,Tomato,8.469690372703724,11.006949056805555,66.8733945914762,77.69819704903816,54.569273036915746
85,3,Barley,8.469690372703724,11.006949056805555,66.8733945914762,77.69819704903816,54.569273036915746
85,3,Corn,8.469690372703724,11.006949056805555,66.8733945914762,77.69819704903816,54.569273036915746
85,3,Carrot,8.469690372703724,11.006949056805555,66.8733945914762,77.69819704903816,54.569273036915746
86,1,Potato,6.809924265994148,8.496854928885483,44.03069778868202,30.00289748554491,46.87153739183385
86,1,Tomato,6.809924265994148,8.496854928885483,44.03069778868202,30.00289748554491,46.87153739183385
86,1,Barley,6.809924265994148,8.496854928885483,44.03069778868202,30.00289748554491,46.87153739183385
86,1,Corn,6.809924265994148,8.496854928885483,44.03069778868202,30.00289748554491,46.87153739183385
86,1,Carrot,6.809924265994148,8.496854928885483,44.03069778868202,30.00289748554491,46.87153739183385
86,2,Potato,5.812999193019509,5.516215100490387,70.49135984735486,68.4051815499332,40.955710354228685
86,2,Tomato,5.812999193019509,5.516215100490387,70.49135984735486,68.4051815499332,40.955710354228685
86,2,Barley,5.812999193019509,5.516215100490387,70.49135984735486,68.4051815499332,40.955710354228685
86,2,Corn,5.812999193019509,5.516215100490387,70.49135984735486,68.4051815499332,40.955710354228685
86,2,Carrot,5.812999193019509,5.516215100490387,70.49135984735486,68.4051815499332,40.955710354228685
86,3,Potato,6.255974575970949,10.648235674439839,16.96060386809539,49.973919181834326,42.153133668513384
86,3,Tomato,6.255974575970949,10.648235674439839,16.96060386809539,49.973919181834326,42.153133668513384
86,3,Barley,6.255974575970949,10.648235674439839,16.96060386809539,49.973919181834326,42.153133668513384
86,3,Corn,6.255974575970949,10.648235674439839,16.96060386809539,49.973919181834326,42.153133668513384
86,3,Carrot,6.255974575970949,10.648235674439839,16.96060386809539,49.973919181834326,42.153133668513384
87,1,Potato,7.728803432164613,5.136700531986759,32.33554503754843,94.4519473887414,40.213070746959545
87,1,Tomato,7.728803432164613,5.136700531986759,32.33554503754843,94.4519473887414,40.213070746959545
87,1,Barley,7.728803432164613,5.136700531986759,32.33554503754843,94.4519473887414,40.213070746959545
87,1,Corn,7.728803432164613,5.136700531986759,32.33554503754843,94.4519473887414,40.213070746959545
87,1,Carrot,7.728803432164613,5.136700531986759,32.33554503754843,94.4519473887414,40.213070746959545
87,2,Potato,6.0803038769300155,8.385269759109908,78.02957901058302,30.03338503224858,44.06048280573106
87,2,Tomato,6.0803038769300155,8.385269759109908,78.02957901058302,30.03338503224858,44.06048280573106
87,2,Barley,6.0803038769300155,8.385269759109908,78.02957901058302,30.03338503224858,44.06048280573106
87,2,Corn,6.0803038769300155,8.385269759109908,78.02957901058302,30.03338503224858,44.06048280573106
87,2,Carrot,6.0803038769300155,8.385269759109908,78.02957901058302,30.03338503224858,44.06048280573106
87,3,Potato,5.708005158417258,11.88383710736538,14.640625010935633,24.27919480226055,39.7435776604819
87,3,Tomato,5.708005158417258,11.88383710736538,14.640625010935633,24.27919480226055,39.7435776604819
87,3,Barley,5.708005158417258,11.88383710736538,14.640625010935633,24.27919480226055,39.7435776604819
87,3,Corn,5.708005158417258,11.88383710736538,14.640625010935633,24.27919480226055,39.7435776604819
87,3,Carrot,5.708005158417258,11.88383710736538,14.640625010935633,24.27919480226055,39.7435776604819
88,1,Potato,6.864212430277677,6.247565731539774,23.384519886634916,47.6047246708565,43.39244365516421
88,1,Tomato,6.864212430277677,6.247565731539774,23.384519886634916,47.6047246708565,43.39244365516421
88,1,Barley,6.864212430277677,6.247565731539774,23.384519886634916,47.6047246708565,43.39244365516421
88,1,Corn,6.864212430277677,6.247565731539774,23.384519886634916,47.6047246708565,43.39244365516421
88,1,Carrot,6.864212430277677,6.247565731539774,23.384519886634916,47.6047246708565,43.39244365516421
88,2,Potato,5.935713399013817,6.840389214343119,56.12636708239242,21.252377479404483,42.873870115222694
88,2,Tomato,5.935713399013817,6.840389214343119,56.12636708239242,21.252377479404483,42.873870115222694
88,2,Barley,5.935713399013817,6.840389214343119,56.12636708239242,21.252377479404483,42.873870115222694
88,2,Corn,5.935713399013817,6.840389214343119,56.12636708239242,21.252377479404483,42.873870115222694
88,2,Carrot,5.935713399013817,6.840389214343119,56.12636708239242,21.252377479404483,42.873870115222694
88,3,Potato,8.232091919965214,6.669899555363344,82.13594861841878,84.19480040324318,43.64216100464751
88,3,Tomato,8.232091919965214,6.669899555363344,82.13594861841878,84.19480040324318,43.64216100464751
88,3,Barley,8.232091919965214,6.669899555363344,82.13594861841878,84.19480040324318,43.64216100464751
88,3,Corn,8.232091919965214,6.669899555363344,82.13594861841878,84.19480040324318,43.64216100464751
88,3,Carrot,8.232091919965214,6.669899555363344,82.13594861841878,84.19480040324318,43.64216100464751
89,1,Potato,8.066923390576681,8.82120059074045,58.980160011875775,30.994247926870656,47.10864282650953
89,1,Tomato,8.066923390576681,8.82120059074045,58.980160011875775,30.994247926870656,47.10864282650953
89,1,Barley,8.066923390576681,8.82120059074045,58.980160011875775,30.994247926870656,47.10864282650953
89,1,Corn,8.066923390576681,8.82120059074045,58.980160011875775,30.994247926870656,47.10864282650953
89,1,Carrot,8.066923390576681,8.82120059074045,58.980160011875775,30.994247926870656,47.10864282650953
89,2,Potato,5.63514586480218,6.264493888632478,77.39473263989726,82.81916899275434,37.64530249795032
89,2,Tomato,5.63514586480218,6.264493888632478,77.39473263989726,82.81916899275434,37.64530249795032
89,2,Barley,5.63514586480218,6.264493888632478,77.39473263989726,82.81916899275434,37.64530249795032
89,2,Corn,5.63514586480218,6.264493888632478,77.39473263989726,82.81916899275434,37.64530249795032
89,2,Carrot,5.63514586480218,6.264493888632478,77.39473263989726,82.81916899275434,37.64530249795032
89,3,Potato,6.169501854570412,11.732802700745747,50.91619016993455,84.7899639054163,44.82785882119919
89,3,Tomato,6.169501854570412,11.732802700745747,50.91619016993455,84.7899639054163,44.82785882119919
89,3,Barley,6.169501854570412,11.732802700745747,50.91619016993455,84.7899639054163,44.82785882119919
89,3,Corn,6.169501854570412,11.732802700745747,50.91619016993455,84.7899639054163,44.82785882119919
89,3,Carrot,6.169501854570412,11.732802700745747,50.91619016993455,84.7899639054163,44.82785882119919
90,1,Potato,6.011483093009852,6.516881012839859,30.19229515095523,62.08804291446162,43.16928249051819
90,1,Tomato,6.011483093009852,6.516881012839859,30.19229515095523,62.08804291446162,43.16928249051819
90,1,Barley,6.011483093009852,6.516881012839859,30.19229515095523,62.08804291446162,43.16928249051819
90,1,Corn,6.011483093009852,6.516881012839859,30.19229515095523,62.08804291446162,43.16928249051819
90,1,Carrot,6.011483093009852,6.516881012839859,30.19229515095523,62.08804291446162,43.16928249051819
90,2,Potato,7.883809248138002,8.319157553122256,81.29446752935016,76.46771456177713,49.96357138352826
90,2,Tomato,7.883809248138002,8.319157553122256,81.29446752935016,76.46771456177713,49.96357138352826
90,2,Barley,7.883809248138002,8.319157553122256,81.29446752935016,76.46771456177713,49.96357138352826
90,2,Corn,7.883809248138002,8.319157553122256,81.29446752935016,76.46771456177713,49.96357138352826
90,2,Carrot,7.883809248138002,8.319157553122256,81.29446752935016,76.46771456177713,49.96357138352826
90,3,Potato,7.995146946012907,6.8427096391501685,82.63805416646846,57.07175082652738,45.77521580618774
90,3,Tomato,7.995146946012907,6.8427096391501685,82.63805416646846,57.07175082652738,45.77521580618774
90,3,Barley,7.995146946012907,6.8427096391501685,82.63805416646846,57.07175082652738,45.77521580618774
90,3,Corn,7.995146946012907,6.8427096391501685,82.63805416646846,57.07175082652738,45.77521580618774
90,3,Carrot,7.995146946012907,6.8427096391501685,82.63805416646846,57.07175082652738,45.77521580618774
91,1,Potato,6.431238789737607,7.073105632186135,65.0506650036273,39.55530080243126,46.67797528711615
91,1,Tomato,6.431238789737607,7.073105632186135,65.0506650036273,39.55530080243126,46.67797528711615
91,1,Barley,6.431238789737607,7.073105632186135,65.0506650036273,39.55530080243126,46.67797528711615
91,1,Corn,6.431238789737607,7.073105632186135,65.0506650036273,39.55530080243126,46.67797528711615
91,1,Carrot,6.431238789737607,7.073105632186135,65.0506650036273,39.55530080243126,46.67797528711615
91,2,Potato,5.736589738450913,10.968280018897094,17.918739716985755,5.204530723578616,34.99525447981835
91,2,Tomato,5.736589738450913,10.968280018897094,17.918739716985755,5.204530723578616,34.99525447981835
91,2,Barley,5.736589738450913,10.968280018897094,17.918739716985755,5.204530723578616,34.99525447981835
91,2,Corn,5.736589738450913,10.968280018897094,17.918739716985755,5.204530723578616,34.99525447981835
91,2,Carrot,5.736589738450913,10.968280018897094,17.918739716985755,5.204530723578616,34.99525447981835
91,3,Potato,6.600194748705057,11.584348001063459,14.53967722484614,20.867218692896582,41.47896383475075
91,3,Tomato,6.600194748705057,11.584348001063459,14.53967722484614,20.867218692896582,41.47896383475075
91,3,Barley,6.600194748705057,11.584348001063459,14.53967722484614,20.867218692896582,41.47896383475075
91,3,Corn,6.600194748705057,11.584348001063459,14.53967722484614,20.867218692896582,41.47896383475075
91,3,Carrot,6.600194748705057,11.584348001063459,14.53967722484614,20.867218692896582,41.47896383475075
92,1,Potato,6.4648801894072125,9.87255418627605,43.74701540268553,80.60789576082557,47.59604745751498
92,1,Tomato,6.4648801894072125,9.87255418627605,43.74701540268553,80.60789576082557,47.59604745751498
92,1,Barley,6.4648801894072125,9.87255418627605,43.74701540268553,80.60789576082557,47.59604745751498
92,1,Corn,6.4648801894072125,9.87255418627605,43.74701540268553,80.60789576082557,47.59604745751498
92,1,Carrot,6.4648801894072125,9.87255418627605,43.74701540268553,80.60789576082557,47.59604745751498
92,2,Potato,7.935884861997025,7.2096722895797996,21.023793379949495,31.509897480617767,42.00353019056742
92,2,Tomato,7.935884861997025,7.2096722895797996,21.023793379949495,31.509897480617767,42.00353019056742
92,2,Barley,7.935884861997025,7.2096722895797996,21.023793379949495,31.509897480617767,42.00353019056742
92,2,Corn,7.935884861997025,7.2096722895797996,21.023793379949495,31.509897480617767,42.00353019056742
92,2,Carrot,7.935884861997025,7.2096722895797996,21.023793379949495,31.509897480617767,42.00353019056742
